,Seed,Technique,Feature,Percentage,R2,RMSE
252,34,Average3v,Pres,10,0.0008623293934866272,0.9725953889708162
253,34,Average3v,Temp,10,-0.0005175408549760174,0.8918787048222472
254,34,Average3v,UR,10,0.010989666409506271,0.9092766224288938
255,35,Average3v,Pres,10,-0.011065130088375064,1.0018380878273128
256,35,Average3v,Temp,10,-0.021690127471399867,0.8785974269822026
257,35,Average3v,UR,10,0.020961932809193118,0.9438416855055186
258,36,Average3v,Pres,10,0.016538522583000814,0.9452183618412515
259,36,Average3v,Temp,10,-0.021105351501894853,0.8916836167148227
260,36,Average3v,UR,10,0.008521279179975916,0.9324913832774724
261,37,Average3v,Pres,10,-0.018974246173830256,0.9950173901205713
262,37,Average3v,Temp,10,-0.0035369681442538603,0.8795210463098617
263,37,Average3v,UR,10,0.01323952195605893,0.9330539174444245
264,38,Average3v,Pres,10,0.0008623293934866272,0.9725953889708162
265,38,Average3v,Temp,10,0.004100299828329934,0.8956043562075354
266,38,Average3v,UR,10,6.257709661638966e-05,0.954654090353092
267,39,Average3v,Pres,10,0.017888709657933655,0.9470139516514458
268,39,Average3v,Temp,10,-0.02445299341809326,0.8701258170997905
269,39,Average3v,UR,10,-0.00923077047203269,0.9629540286056187
270,40,Average3v,Pres,10,0.014879748310429264,0.9297657262995266
271,40,Average3v,Temp,10,-0.01287216168860894,0.8642180450123594
272,40,Average3v,UR,10,0.0030295690140250686,0.9557732735810835
273,41,Average3v,Pres,10,0.0067532676144341774,0.955793643969982
274,41,Average3v,Temp,10,0.002361333572117763,0.8852952766357643
275,41,Average3v,UR,10,-0.011628605959988159,0.9576469738690968
276,42,Average3v,Pres,10,-0.01666789289175652,0.994801543229183
277,42,Average3v,Temp,10,0.013607169486727355,0.8747600029194083
278,42,Average3v,UR,10,0.0031891324464473625,0.9247112267431997
279,43,Average3v,Pres,10,0.008554540183116632,0.9751801136402817
280,43,Average3v,Temp,10,-0.010222061975116326,0.8917930128023523
281,43,Average3v,UR,10,0.01394338536931794,0.9383692189742041
282,44,Average3v,Pres,10,-0.012818847685809098,0.9620448495438841
283,44,Average3v,Temp,10,0.002361333572117763,0.8852952766357643
284,44,Average3v,UR,10,0.012508648721938909,0.9729294497609562
285,45,Average3v,Pres,10,-0.01968962098753746,0.9124648305497158
286,45,Average3v,Temp,10,0.01149958801418105,0.9094910427085051
287,45,Average3v,UR,10,0.014075561508651968,0.959394256890585
288,46,Average3v,Pres,10,0.0022158486396910426,1.0148900745746918
289,46,Average3v,Temp,10,0.019175529868769137,0.8972537606253932
290,46,Average3v,UR,10,-0.00854882599656781,0.9455923882851015
291,47,Average3v,Pres,10,0.0027261888903374887,0.9281554587138479
292,47,Average3v,Temp,10,-2.591537436624769e-05,0.848115775226342
293,47,Average3v,UR,10,-0.01632781202303324,0.9179665439531468
294,48,Average3v,Pres,10,-0.01560562650131736,0.9979191564022301
295,48,Average3v,Temp,10,-0.043723739992093336,0.9087432566662191
296,48,Average3v,UR,10,0.008027981832782305,0.9604982164181317
297,49,Average3v,Pres,10,-0.012752202942048152,1.0013248205120573
298,49,Average3v,Temp,10,0.02848470178551188,0.9105866355304661
299,49,Average3v,UR,10,-0.00854882599656781,0.9455923882851015
300,0,Average3v,Pres,25,-0.010381708296159475,0.9739933984184644
301,0,Average3v,Temp,25,-0.014229378120585778,0.858427690539113
302,0,Average3v,UR,25,0.002417096233345406,0.9542322264865518
303,1,Average3v,Pres,25,0.005613894295909305,0.9678463952733259
304,1,Average3v,Temp,25,-0.017514906712733147,0.8955929281159349
305,1,Average3v,UR,25,-0.0034369437243857437,0.9363428936811052
306,2,Average3v,Pres,25,-0.008729970585349411,0.9791671754050048
307,2,Average3v,Temp,25,-0.00898583732794278,0.878858575816635
308,2,Average3v,UR,25,-0.0034369437243857437,0.9363428936811052
309,3,Average3v,Pres,25,0.008229958447111496,0.9893017715717817
310,3,Average3v,Temp,25,0.017466047492160408,0.8889683635695802
311,3,Average3v,UR,25,-0.010745082687457108,0.94286328403131
312,4,Average3v,Pres,25,0.0002614324455550987,0.971819561518954
313,4,Average3v,Temp,25,0.003161390619477955,0.8691871485812246
314,4,Average3v,UR,25,-0.004629167717255855,0.9365988883869618
315,5,Average3v,Pres,25,0.00040096002200973313,0.9797388665099073
316,5,Average3v,Temp,25,-0.01868709272037039,0.883244811381521
317,5,Average3v,UR,25,-0.0006692614502235017,0.9502410241506
318,6,Average3v,Pres,25,-0.00850173767654061,0.982478479939487
319,6,Average3v,Temp,25,0.0006978144815823484,0.8718688247414521
320,6,Average3v,UR,25,0.0009621968670129322,0.9295871882327558
321,7,Average3v,Pres,25,-0.0009416949213043591,0.9679163130019022
322,7,Average3v,Temp,25,-0.007542553229078486,0.8618918412244064
323,7,Average3v,UR,25,-0.009070490599943914,0.9381384834381047
324,8,Average3v,Pres,25,-0.00366449389090584,0.9530421501164036
325,8,Average3v,Temp,25,0.0070108507512121054,0.8732028352302978
326,8,Average3v,UR,25,-0.0019466170204778255,0.9388304888343119
327,9,Average3v,Pres,25,-0.0019199399653666571,0.9895497863259212
328,9,Average3v,Temp,25,-0.029285689386042035,0.8754029890115914
329,9,Average3v,UR,25,-0.010745082687457108,0.94286328403131
330,10,Average3v,Pres,25,0.002989892532410554,0.957596100421292
