,Seed,Technique,Feature,Percentage,R2,RMSE
424,41,Average4v,Temp,25,0.8636502994579226,0.32453489300686006
425,41,Average4v,UR,25,0.7972947220354184,0.4290123504018633
426,42,Average4v,Pres,25,0.9393027334152072,0.24557992608918414
427,42,Average4v,Temp,25,0.8653574236031791,0.32221328828231527
428,42,Average4v,UR,25,0.7761065746758092,0.43963261345321436
429,43,Average4v,Pres,25,0.9390107665550382,0.2398624022496264
430,43,Average4v,Temp,25,0.8634487949078118,0.32644857839121044
431,43,Average4v,UR,25,0.7827280308060374,0.43552481237092294
432,44,Average4v,Pres,25,0.94032304200836,0.23576127513567982
433,44,Average4v,Temp,25,0.8636502994579226,0.32453489300686006
434,44,Average4v,UR,25,0.78056324458698,0.45038853620788866
435,45,Average4v,Pres,25,0.9352886610125696,0.24674976606687424
436,45,Average4v,Temp,25,0.8647667322518118,0.32739620206156766
437,45,Average4v,UR,25,0.7971125571466587,0.42687655903614796
438,46,Average4v,Pres,25,0.9388367205806707,0.24281465540062322
439,46,Average4v,Temp,25,0.86289388816103,0.32676029622238506
440,46,Average4v,UR,25,0.7718155052825304,0.43743184777554156
441,47,Average4v,Pres,25,0.9332527341630273,0.24658611087444188
442,47,Average4v,Temp,25,0.8614931648821332,0.32513173697559994
443,47,Average4v,UR,25,0.778682100448837,0.4377361187159998
444,48,Average4v,Pres,25,0.9374683784691923,0.24118866378953951
445,48,Average4v,Temp,25,0.8698091871354643,0.31848315167870317
446,48,Average4v,UR,25,0.7910488537925833,0.44099393765924
447,49,Average4v,Pres,25,0.9433915590574234,0.23552925813674414
448,49,Average4v,Temp,25,0.872715105340343,0.3202899928333824
449,49,Average4v,UR,25,0.7718155052825304,0.43743184777554156
450,0,Average4v,Pres,50,0.9384349329530747,0.24171408789460241
451,0,Average4v,Temp,50,0.8668994430672747,0.32110694620168967
452,0,Average4v,UR,50,0.7845234921269346,0.4412016532396383
453,1,Average4v,Pres,50,0.9384292148894926,0.24165272568384077
454,1,Average4v,Temp,50,0.8716962732760964,0.3154943992589264
455,1,Average4v,UR,50,0.7842789630782743,0.4343515536433593
456,2,Average4v,Pres,50,0.9400751553935809,0.2390061517680645
457,2,Average4v,Temp,50,0.8692796238813442,0.31787035711512496
458,2,Average4v,UR,50,0.7842789630782743,0.4343515536433593
459,3,Average4v,Pres,50,0.9370443643704753,0.2434864137662018
460,3,Average4v,Temp,50,0.8663902907773519,0.3221480006359609
461,3,Average4v,UR,50,0.779684508871952,0.44079090662067344
462,4,Average4v,Pres,50,0.9385142892733161,0.24145935931306128
463,4,Average4v,Temp,50,0.8671074132208343,0.31905834897034
464,4,Average4v,UR,50,0.7864875561259965,0.4351316827507639
465,5,Average4v,Pres,50,0.938453114280893,0.24264239334255538
466,5,Average4v,Temp,50,0.8685727595766964,0.31855539334286764
467,5,Average4v,UR,50,0.7831332468359854,0.4413017986348156
468,6,Average4v,Pres,50,0.9407368717367668,0.23736460018511213
469,6,Average4v,Temp,50,0.8658552532699435,0.3228971781159751
470,6,Average4v,UR,50,0.7819445782783545,0.43950027916938933
471,7,Average4v,Pres,50,0.9360531344646283,0.24433487756142477
472,7,Average4v,Temp,50,0.8668336054425515,0.31687388635006963
473,7,Average4v,UR,50,0.7773845283939846,0.4441155906676305
474,8,Average4v,Pres,50,0.9367445122025234,0.24302861481373944
475,8,Average4v,Temp,50,0.8656997736509687,0.3209743693877474
476,8,Average4v,UR,50,0.7845449774395884,0.4380882272712256
477,9,Average4v,Pres,50,0.9389941404846927,0.24238382152303736
478,9,Average4v,Temp,50,0.8681692279227262,0.31667579921287153
479,9,Average4v,UR,50,0.779684508871952,0.44079090662067344
480,10,Average4v,Pres,50,0.9377615595314506,0.24157322020392036
481,10,Average4v,Temp,50,0.8692796238813442,0.31787035711512496
482,10,Average4v,UR,50,0.7845234921269346,0.4412016532396383
483,11,Average4v,Pres,50,0.9392342792007502,0.2397196458778601
484,11,Average4v,Temp,50,0.8691049300853344,0.31884994528668
485,11,Average4v,UR,50,0.7938797748014035,0.43021189748946786
486,12,Average4v,Pres,50,0.9381110745782536,0.24182876446744964
487,12,Average4v,Temp,50,0.8689666560222205,0.3184775081235988
488,12,Average4v,UR,50,0.7883386098408159,0.4375617830246018
489,13,Average4v,Pres,50,0.9392069565409761,0.23836032989791442
490,13,Average4v,Temp,50,0.8724766424291028,0.31703864006117777
491,13,Average4v,UR,50,0.7754220705262354,0.4471380727027008
492,14,Average4v,Pres,50,0.9387369469915653,0.2427296030343727
493,14,Average4v,Temp,50,0.8716962732760964,0.3154943992589264
494,14,Average4v,UR,50,0.7845268655808175,0.43960823931393317
495,15,Average4v,Pres,50,0.9373250926325752,0.241445862681755
496,15,Average4v,Temp,50,0.8716962732760964,0.3154943992589264
497,15,Average4v,UR,50,0.7845449774395884,0.4380882272712256
498,16,Average4v,Pres,50,0.9402879623643577,0.24014937946212433
499,16,Average4v,Temp,50,0.8659371921774883,0.32074940790313816
500,16,Average4v,UR,50,0.7860117975928458,0.43649133261826945
501,17,Average4v,Pres,50,0.9391031151800673,0.24390516257372832
502,17,Average4v,Temp,50,0.8661291956275724,0.32102111104140824
503,17,Average4v,UR,50,0.7845268655808175,0.43960823931393317
504,18,Average4v,Pres,50,0.9404909521760304,0.238467410490921
505,18,Average4v,Temp,50,0.8675426511083333,0.3200089362808009
506,18,Average4v,UR,50,0.7864875561259965,0.4351316827507639
507,19,Average4v,Pres,50,0.9386542660474626,0.23955215236477695
508,19,Average4v,Temp,50,0.8682431751645666,0.31977930896664464
509,19,Average4v,UR,50,0.7796142380443452,0.43849432510309005
510,20,Average4v,Pres,50,0.9391255456817522,0.23888963790822082
511,20,Average4v,Temp,50,0.8692796238813442,0.31787035711512496
512,20,Average4v,UR,50,0.7874126242587434,0.4355862982554306
513,21,Average4v,Pres,50,0.9406934196215675,0.23816048410291824
514,21,Average4v,Temp,50,0.867484698559307,0.32262390496800364
515,21,Average4v,UR,50,0.779684508871952,0.44079090662067344
516,22,Average4v,Pres,50,0.9387930963962251,0.24086849739276073
517,22,Average4v,Temp,50,0.8679479332712753,0.3222473296614322
518,22,Average4v,UR,50,0.7845234921269346,0.4412016532396383
519,23,Average4v,Pres,50,0.9397660444067658,0.23873621729558217
520,23,Average4v,Temp,50,0.8677082067397575,0.32111431487151754
521,23,Average4v,UR,50,0.7856006484380463,0.4353139801424253
522,24,Average4v,Pres,50,0.9403324590509554,0.23811650909270604
523,24,Average4v,Temp,50,0.8663902907773519,0.3221480006359609
524,24,Average4v,UR,50,0.7845234921269346,0.4412016532396383
525,25,Average4v,Pres,50,0.9387930963962251,0.24086849739276073
526,25,Average4v,Temp,50,0.8685157726530769,0.3177502758571532
527,25,Average4v,UR,50,0.7841461030151001,0.43916918342442407
528,26,Average4v,Pres,50,0.9401317136693472,0.24033251786809007
529,26,Average4v,Temp,50,0.8685157726530769,0.3177502758571532
530,26,Average4v,UR,50,0.7883386098408159,0.4375617830246018
531,27,Average4v,Pres,50,0.9387325981914005,0.24058950447617491
532,27,Average4v,Temp,50,0.8674726027439866,0.31983983911190417
533,27,Average4v,UR,50,0.7842789630782743,0.4343515536433593
534,28,Average4v,Pres,50,0.9392883345485588,0.24166516979989996
535,28,Average4v,Temp,50,0.86301398468946,0.32224756813622735
536,28,Average4v,UR,50,0.7845268655808175,0.43960823931393317
537,29,Average4v,Pres,50,0.9398270137177963,0.23955322203503165
538,29,Average4v,Temp,50,0.8685380983491602,0.3192598028709318
539,29,Average4v,UR,50,0.7796142380443452,0.43849432510309005
540,30,Average4v,Pres,50,0.9384292148894926,0.24165272568384077
541,30,Average4v,Temp,50,0.8688539162467194,0.32058674852882224
542,30,Average4v,UR,50,0.7845840673344886,0.4412563361450001
543,31,Average4v,Pres,50,0.9392069565409761,0.23836032989791442
544,31,Average4v,Temp,50,0.8625230397060538,0.32339268414920586
545,31,Average4v,UR,50,0.7831332468359854,0.4413017986348156
546,32,Average4v,Pres,50,0.94007018460541,0.23781198405733628
547,32,Average4v,Temp,50,0.8717622673322791,0.3141640226151003
548,32,Average4v,UR,50,0.7845449774395884,0.4380882272712256
549,33,Average4v,Pres,50,0.938605996269057,0.2421663417561806
550,33,Average4v,Temp,50,0.8695578669595038,0.31776520624117127
551,33,Average4v,UR,50,0.7889171228661052,0.43226619578442405
552,34,Average4v,Pres,50,0.939013058624927,0.24074140807213124
553,34,Average4v,Temp,50,0.8689873725388589,0.3189666065430476
554,34,Average4v,UR,50,0.7820783110223615,0.43498202183200785
555,35,Average4v,Pres,50,0.9406934196215675,0.23816048410291824
556,35,Average4v,Temp,50,0.8692796238813442,0.31787035711512496
557,35,Average4v,UR,50,0.7855227989946039,0.43593637809270824
558,36,Average4v,Pres,50,0.9405353666218538,0.23814683003484793
559,36,Average4v,Temp,50,0.8682431751645666,0.31977930896664464
560,36,Average4v,UR,50,0.7850161750501484,0.43882234702762224
561,37,Average4v,Pres,50,0.9391031151800673,0.24390516257372832
562,37,Average4v,Temp,50,0.8716064752176883,0.3164089707158454
563,37,Average4v,UR,50,0.7844056343019845,0.4411892801210143
564,38,Average4v,Pres,50,0.939013058624927,0.24074140807213124
565,38,Average4v,Temp,50,0.8684504903340267,0.31963771506628635
566,38,Average4v,UR,50,0.7844828570999871,0.43971560464878706
567,39,Average4v,Pres,50,0.9377615595314506,0.24157322020392036
568,39,Average4v,Temp,50,0.868920086894406,0.31662808096361256
569,39,Average4v,UR,50,0.7845234921269346,0.4412016532396383
570,40,Average4v,Pres,50,0.9391310546360647,0.24146189499443071
571,40,Average4v,Temp,50,0.8681775524892892,0.319971731568378
572,40,Average4v,UR,50,0.786185488016662,0.43499236758698573
573,41,Average4v,Pres,50,0.9395415516259605,0.24081272914608223
574,41,Average4v,Temp,50,0.866409595350121,0.3225669891259244
575,41,Average4v,UR,50,0.7923742362585909,0.4303159494799603
576,42,Average4v,Pres,50,0.9395703979636557,0.24159109683785684
577,42,Average4v,Temp,50,0.8670714283402785,0.32332116449628207
578,42,Average4v,UR,50,0.7882054293948051,0.43174659855706105
579,43,Average4v,Pres,50,0.9380134162646488,0.2416495666076617
580,43,Average4v,Temp,50,0.8705952926307712,0.3178632110584129
581,43,Average4v,UR,50,0.7869997601354037,0.4349306085845035
582,44,Average4v,Pres,50,0.938605996269057,0.2421663417561806
583,44,Average4v,Temp,50,0.866409595350121,0.3225669891259244
584,44,Average4v,UR,50,0.7845840673344886,0.4412563361450001
585,45,Average4v,Pres,50,0.9381110745782536,0.24182876446744964
586,45,Average4v,Temp,50,0.869665192243888,0.32137578775817444
587,45,Average4v,UR,50,0.7857052257449517,0.4348941520368789
588,46,Average4v,Pres,50,0.9393087717531861,0.24050608875818286
589,46,Average4v,Temp,50,0.8659371921774883,0.32074940790313816
590,46,Average4v,UR,50,0.7796142380443452,0.43849432510309005
591,47,Average4v,Pres,50,0.9359718410913465,0.24499338348032598
592,47,Average4v,Temp,50,0.8661291956275724,0.32102111104140824
593,47,Average4v,UR,50,0.7820845160775423,0.43904321827674214
594,48,Average4v,Pres,50,0.9388234155278181,0.24016282858150365
595,48,Average4v,Temp,50,0.86587081927134,0.32059914371673326
596,48,Average4v,UR,50,0.7835534234920478,0.44066713227729687
597,49,Average4v,Pres,50,0.9404909521760304,0.238467410490921
598,49,Average4v,Temp,50,0.8674140913793044,0.32373072134841113
599,49,Average4v,UR,50,0.7796142380443452,0.43849432510309005
